resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta,company,original_value,variant_value,original_course_status,variant_course_status,jd_requirement,context_classification,primary_changed_component,primary_component_change,primary_weighted_change,explanation
R001,JOB022,R001_CF_NAME,name,Ananya Iyer,0.0,1.0,0.0,0.0,0.769557,0.416366,0.0,1.0,0.0,0.0,0.766267,0.415592,-0.000774,Company_Data_A,Priya Nair,Ananya Iyer,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications|Business Intelligence; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 2 years,Not Supported,semantic,-0.00329,-0.000774,Changing name to Ananya Iyer changed the score from 0.4164 to 0.4156 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R007,JOB006,R007_CF_COURSE,course,Mechanical Engineering,0.0,1.0,0.5,0.619857,0.696478,0.507274,0.0,1.0,0.0,0.619857,0.696478,0.432274,-0.075,Company_Engineering_A,Civil Engineering,Mechanical Engineering,Preferred,Unrelated,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Requirement Not Met,education_course,-0.5,-0.075,Changing course to Mechanical Engineering changed the score from 0.5073 to 0.4323 (delta -0.0750). education_course made the largest negative weighted contribution change (-0.0750).
R007,JOB006,R007_CF_AGE,age,34,0.0,1.0,0.5,0.619857,0.696478,0.507274,0.0,1.0,0.5,0.619857,0.696478,0.507274,0.0,Company_Engineering_A,29,34,,,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,skills,0.0,0.0,Changing age to 34 changed the score from 0.5073 to 0.5073 (delta +0.0000). No screening component changed.
R007,JOB006,R007_CF_EXPERIENCE,experience,44,0.0,1.0,0.5,0.619857,0.696478,0.507274,0.0,1.0,0.5,0.619857,0.696478,0.507274,0.0,Company_Engineering_A,32,44,,,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Potentially Beneficial,skills,0.0,0.0,Changing experience to 44 changed the score from 0.5073 to 0.5073 (delta +0.0000). No screening component changed.
R008,JOB011,R008_CF_NAME,name,Divya Rao,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.9,0.54234,0.757567,0.642864,-0.001835,Company_Data_A,Ananya Iyer,Divya Rao,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,-0.009173,-0.001835,Changing name to Divya Rao changed the score from 0.6447 to 0.6429 (delta -0.0018). semantic made the largest negative weighted contribution change (-0.0018).
R008,JOB011,R008_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.9,0.54234,0.767467,0.644844,0.000145,Company_Data_A,Indian Institute of Technology Guwahati,Indian Institute of Technology Kharagpur,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.000727,0.000145,Changing college to Indian Institute of Technology Kharagpur changed the score from 0.6447 to 0.6448 (delta +0.0001). semantic made the largest positive weighted contribution change (+0.0001).
R008,JOB011,R008_CF_CITY,city,Bangalore,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.9,0.54234,0.763936,0.644138,-0.000561,Company_Data_A,Kolkata,Bangalore,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,-0.002804,-0.000561,Changing city to Bangalore changed the score from 0.6447 to 0.6441 (delta -0.0006). semantic made the largest negative weighted contribution change (-0.0006).
R008,JOB011,R008_CF_DEGREE,degree,B.A,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.4,0.54234,0.76674,0.569699,-0.075,Company_Data_A,B.Tech,B.A,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Requirement Not Met,education_course,-0.5,-0.075,Changing degree to B.A changed the score from 0.6447 to 0.5697 (delta -0.0750). education_course made the largest negative weighted contribution change (-0.0750).
R008,JOB011,R008_CF_COURSE,course,Commerce,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.5,0.54234,0.76674,0.584699,-0.06,Company_Data_A,Computer Science,Commerce,Unrelated,Unrelated,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,No Relevant Improvement,education_course,-0.4,-0.06,Changing course to Commerce changed the score from 0.6447 to 0.5847 (delta -0.0600). education_course made the largest negative weighted contribution change (-0.0600).
R008,JOB011,R008_CF_AGE,age,34,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.0,Company_Data_A,29,34,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,skills,0.0,0.0,Changing age to 34 changed the score from 0.6447 to 0.6447 (delta +0.0000). No screening component changed.
R008,JOB011,R008_CF_EXPERIENCE,experience,60,0.25,1.0,0.9,0.54234,0.76674,0.644699,0.25,1.0,0.9,0.54234,0.768394,0.64503,0.000331,Company_Data_A,48,60,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Potentially Beneficial,semantic,0.001654,0.000331,Changing experience to 60 changed the score from 0.6447 to 0.6450 (delta +0.0003). semantic made the largest positive weighted contribution change (+0.0003).
R009,JOB011,R009_CF_NAME,name,Rohan Gupta,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.4,0.0,0.770392,0.575386,-0.000289,Company_Data_A,Arjun Sharma,Rohan Gupta,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,-0.001228,-0.000289,Changing name to Rohan Gupta changed the score from 0.5757 to 0.5754 (delta -0.0003). semantic made the largest negative weighted contribution change (-0.0003).
R009,JOB011,R009_CF_COLLEGE,college,NIT Tiruchirappalli,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.4,0.0,0.772753,0.575942,0.000267,Company_Data_A,Indian Institute of Technology Madras,NIT Tiruchirappalli,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.001133,0.000267,Changing college to NIT Tiruchirappalli changed the score from 0.5757 to 0.5759 (delta +0.0003). semantic made the largest positive weighted contribution change (+0.0003).
R009,JOB011,R009_CF_CITY,city,Bangalore,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.4,0.0,0.773953,0.576224,0.000549,Company_Data_A,Pune,Bangalore,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.002333,0.000549,Changing city to Bangalore changed the score from 0.5757 to 0.5762 (delta +0.0005). semantic made the largest positive weighted contribution change (+0.0005).
R009,JOB011,R009_CF_DEGREE,degree,Bachelor,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.0,0.0,0.77162,0.505087,-0.070588,Company_Data_A,B.E.,Bachelor,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Requirement Not Met,education_course,-0.4,-0.070588,Changing degree to Bachelor changed the score from 0.5757 to 0.5051 (delta -0.0706). education_course made the largest negative weighted contribution change (-0.0706).
R009,JOB011,R009_CF_COURSE,course,Electronics & Communication,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.4,0.0,0.77162,0.575675,0.0,Company_Data_A,Electronics and Telecommunication,Electronics & Communication,Unrelated,Unrelated,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,No Relevant Improvement,skills,0.0,0.0,Changing course to Electronics & Communication changed the score from 0.5757 to 0.5757 (delta +0.0000). No screening component changed.
R009,JOB011,R009_CF_AGE,age,31,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.4,0.0,0.77162,0.575675,0.0,Company_Data_A,26,31,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,skills,0.0,0.0,Changing age to 31 changed the score from 0.5757 to 0.5757 (delta +0.0000). No screening component changed.
R009,JOB011,R009_CF_EXPERIENCE,experience,48,0.25,1.0,0.4,0.0,0.77162,0.575675,0.25,1.0,0.4,0.0,0.77104,0.575539,-0.000136,Company_Data_A,36,48,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Potentially Beneficial,semantic,-0.00058,-0.000136,Changing experience to 48 changed the score from 0.5757 to 0.5755 (delta -0.0001). semantic made the largest negative weighted contribution change (-0.0001).
R010,JOB017,R010_CF_NAME,name,Priya Nair,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.9,0.0,0.656761,0.54865,-0.009215,Company_Engineering_A,Neha Kapoor,Priya Nair,,,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,-0.039165,-0.009215,Changing name to Priya Nair changed the score from 0.5579 to 0.5486 (delta -0.0092). semantic made the largest negative weighted contribution change (-0.0092).
R010,JOB017,R010_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.9,0.0,0.697112,0.558144,0.000279,Company_Engineering_A,Indian Institute of Science Bangalore,Indian Institute of Technology Bombay,,,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,0.001186,0.000279,Changing college to Indian Institute of Technology Bombay changed the score from 0.5579 to 0.5581 (delta +0.0003). semantic made the largest positive weighted contribution change (+0.0003).
R010,JOB017,R010_CF_CITY,city,Mumbai,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.9,0.0,0.690987,0.556703,-0.001162,Company_Engineering_A,Bangalore,Mumbai,,,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,-0.004939,-0.001162,Changing city to Mumbai changed the score from 0.5579 to 0.5567 (delta -0.0012). semantic made the largest negative weighted contribution change (-0.0012).
R010,JOB017,R010_CF_DEGREE,degree,MBA,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.5,0.0,0.711388,0.490915,-0.06695,Company_Engineering_A,B.E.,MBA,,,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Requirement Not Met,education_course,-0.4,-0.070588,Changing degree to MBA changed the score from 0.5579 to 0.4909 (delta -0.0669). education_course made the largest negative weighted contribution change (-0.0706).
R010,JOB017,R010_CF_COURSE,course,Hotel Management,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.4,0.0,0.632173,0.454629,-0.103236,Company_Engineering_A,Mechanical Engineering,Hotel Management,Preferred,Unrelated,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Requirement Not Met,education_course,-0.5,-0.088235,Changing course to Hotel Management changed the score from 0.5579 to 0.4546 (delta -0.1032). education_course made the largest negative weighted contribution change (-0.0882).
R010,JOB017,R010_CF_AGE,age,31,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.9,0.0,0.703968,0.559757,0.001892,Company_Engineering_A,26,31,,,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,0.008042,0.001892,Changing age to 31 changed the score from 0.5579 to 0.5598 (delta +0.0019). semantic made the largest positive weighted contribution change (+0.0019).
R010,JOB017,R010_CF_EXPERIENCE,experience,24,0.0,1.0,0.9,0.0,0.695926,0.557865,0.0,1.0,0.9,0.0,0.707594,0.56061,0.002745,Company_Engineering_A,12,24,,,Company: Company_Engineering_A; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering|Production Engineering|Manufacturing Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Potentially Beneficial,semantic,0.011668,0.002745,Changing experience to 24 changed the score from 0.5579 to 0.5606 (delta +0.0027). semantic made the largest positive weighted contribution change (+0.0027).
R011,JOB006,R011_CF_NAME,name,Ishita Chopra,0.0,1.0,0.9,0.0,0.646691,0.54628,0.0,1.0,0.9,0.0,0.641224,0.544994,-0.001286,Company_Engineering_A,Ananya Iyer,Ishita Chopra,,,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,-0.005467,-0.001286,Changing name to Ishita Chopra changed the score from 0.5463 to 0.5450 (delta -0.0013). semantic made the largest negative weighted contribution change (-0.0013).
R011,JOB006,R011_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.0,1.0,0.9,0.0,0.646691,0.54628,0.0,1.0,0.9,0.0,0.652874,0.547735,0.001455,Company_Engineering_A,Indian Institute of Technology Kharagpur,Indian Institute of Technology Kanpur,,,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,0.006183,0.001455,Changing college to Indian Institute of Technology Kanpur changed the score from 0.5463 to 0.5477 (delta +0.0015). semantic made the largest positive weighted contribution change (+0.0015).
R011,JOB006,R011_CF_CITY,city,Chennai,0.0,1.0,0.9,0.0,0.646691,0.54628,0.0,1.0,0.9,0.0,0.645792,0.546069,-0.000211,Company_Engineering_A,Delhi,Chennai,,,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,-0.000899,-0.000212,Changing city to Chennai changed the score from 0.5463 to 0.5461 (delta -0.0002). semantic made the largest negative weighted contribution change (-0.0002).
R011,JOB006,R011_CF_DEGREE,degree,M.E.,0.0,1.0,0.9,0.0,0.646691,0.54628,0.0,1.0,0.5,0.0,0.646691,0.475692,-0.070588,Company_Engineering_A,B.E.,M.E.,,,Company: Company_Engineering_A; Preferred course: Civil Engineering; Accepted courses: Civil Engineering|Construction Engineering|Structural Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Requirement Not Met,education_course,-0.4,-0.070588,Changing degree to M.E. changed the score from 0.5463 to 0.4757 (delta -0.0706). education_course made the largest negative weighted contribution change (-0.0706).
