resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,score_delta,abs_delta,direction,context_classification,magnitude_category,audit_signal,primary_changed_component,high_magnitude_direct_proxy,any_decision_flip,flip_direction,base_selected_0.55,variant_selected_0.55,decision_flip_0.55,base_selected_0.6,variant_selected_0.6,decision_flip_0.6,base_selected_0.65,variant_selected_0.65,decision_flip_0.65
R030,JOB009,R030_CF_AGE,age,40,0.657458,0.657458,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R031,JOB013,R031_CF_NAME,name,Arjun Sharma,0.481812,0.484054,0.002242,0.002242,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R031,JOB013,R031_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.481812,0.481068,-0.000744,0.000744,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R031,JOB013,R031_CF_CITY,city,Mumbai,0.481812,0.482015,0.000203,0.000203,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R031,JOB013,R031_CF_AGE,age,31,0.481812,0.484003,0.002191,0.002191,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R032,JOB001,R032_CF_NAME,name,Neha Kapoor,0.490168,0.483987,-0.006181,0.006181,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R032,JOB001,R032_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.490168,0.487004,-0.003164,0.003164,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R032,JOB001,R032_CF_CITY,city,Mumbai,0.490168,0.48945,-0.000718,0.000718,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R032,JOB001,R032_CF_AGE,age,40,0.490168,0.491478,0.00131,0.00131,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R033,JOB023,R033_CF_NAME,name,Karan Mehta,0.486129,0.482778,-0.003351,0.003351,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R033,JOB023,R033_CF_COLLEGE,college,Indian Institute of Technology Madras,0.486129,0.486011,-0.000118,0.000118,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R033,JOB023,R033_CF_CITY,city,Pune,0.486129,0.484962,-0.001167,0.001167,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R033,JOB023,R033_CF_AGE,age,38,0.486129,0.485386,-0.000743,0.000743,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R034,JOB016,R034_CF_NAME,name,Vikram Reddy,0.479912,0.480983,0.001071,0.001071,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R034,JOB016,R034_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.479912,0.478241,-0.001671,0.001671,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R034,JOB016,R034_CF_CITY,city,Hyderabad,0.479912,0.480845,0.000933,0.000933,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R034,JOB016,R034_CF_AGE,age,35,0.479912,0.479912,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R035,JOB020,R035_CF_NAME,name,Divya Rao,0.502779,0.504499,0.00172,0.00172,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R035,JOB020,R035_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.502779,0.504667,0.001888,0.001888,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R035,JOB020,R035_CF_CITY,city,Ahmedabad,0.502779,0.50231,-0.000469,0.000469,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R035,JOB020,R035_CF_AGE,age,43,0.502779,0.502779,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R036,JOB012,R036_CF_NAME,name,Divya Rao,0.54974,0.548862,-0.000878,0.000878,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R036,JOB012,R036_CF_COLLEGE,college,NIT Tiruchirappalli,0.54974,0.548713,-0.001027,0.001027,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R036,JOB012,R036_CF_CITY,city,Kolkata,0.54974,0.5497,-4e-05,4e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R036,JOB012,R036_CF_AGE,age,27,0.54974,0.54974,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R037,JOB009,R037_CF_NAME,name,Priya Nair,0.449614,0.447876,-0.001738,0.001738,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R037,JOB009,R037_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.449614,0.447976,-0.001638,0.001638,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R037,JOB009,R037_CF_CITY,city,Bangalore,0.449614,0.450152,0.000538,0.000538,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R037,JOB009,R037_CF_AGE,age,33,0.449614,0.449614,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R038,JOB018,R038_CF_NAME,name,Ananya Iyer,0.405805,0.40714,0.001335,0.001335,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R038,JOB018,R038_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.405805,0.405771,-3.4e-05,3.4e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R038,JOB018,R038_CF_CITY,city,Delhi,0.405805,0.406144,0.000339,0.000339,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R038,JOB018,R038_CF_AGE,age,32,0.405805,0.405805,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R039,JOB014,R039_CF_NAME,name,Arjun Sharma,0.484053,0.485104,0.001051,0.001051,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R039,JOB014,R039_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.484053,0.477751,-0.006302,0.006302,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R039,JOB014,R039_CF_CITY,city,Chennai,0.484053,0.484647,0.000594,0.000594,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R039,JOB014,R039_CF_AGE,age,36,0.484053,0.48373,-0.000323,0.000323,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R040,JOB016,R040_CF_NAME,name,Arjun Sharma,0.570059,0.565625,-0.004434,0.004434,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R040,JOB016,R040_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.570059,0.568937,-0.001122,0.001122,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R040,JOB016,R040_CF_CITY,city,Pune,0.570059,0.570487,0.000428,0.000428,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R040,JOB016,R040_CF_AGE,age,34,0.570059,0.570883,0.000824,0.000824,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R041,JOB016,R041_CF_NAME,name,Aditya Verma,0.499956,0.500051,9.5e-05,9.5e-05,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R041,JOB016,R041_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.499956,0.499972,1.6e-05,1.6e-05,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R041,JOB016,R041_CF_CITY,city,Pune,0.499956,0.500513,0.000557,0.000557,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R041,JOB016,R041_CF_AGE,age,35,0.499956,0.499956,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R042,JOB024,R042_CF_NAME,name,Karan Mehta,0.468841,0.467437,-0.001404,0.001404,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R042,JOB024,R042_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.468841,0.468988,0.000147,0.000147,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R042,JOB024,R042_CF_CITY,city,Ahmedabad,0.468841,0.467875,-0.000966,0.000966,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R042,JOB024,R042_CF_AGE,age,33,0.468841,0.468841,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R043,JOB025,R043_CF_NAME,name,Vikram Reddy,0.628182,0.629775,0.001593,0.001593,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R043,JOB025,R043_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.628182,0.628704,0.000522,0.000522,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R043,JOB025,R043_CF_CITY,city,Bangalore,0.628182,0.62778,-0.000402,0.000402,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R043,JOB025,R043_CF_AGE,age,29,0.628182,0.629031,0.000849,0.000849,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R044,JOB002,R044_CF_NAME,name,Divya Rao,0.341867,0.341375,-0.000492,0.000492,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R044,JOB002,R044_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.341867,0.341381,-0.000486,0.000486,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R044,JOB002,R044_CF_CITY,city,Bangalore,0.341867,0.342025,0.000158,0.000158,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R044,JOB002,R044_CF_AGE,age,30,0.341867,0.341867,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R045,JOB021,R045_CF_NAME,name,Divya Rao,0.416146,0.417233,0.001087,0.001087,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R045,JOB021,R045_CF_COLLEGE,college,NIT Tiruchirappalli,0.416146,0.414341,-0.001805,0.001805,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R045,JOB021,R045_CF_CITY,city,Mumbai,0.416146,0.416812,0.000666,0.000666,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R045,JOB021,R045_CF_AGE,age,27,0.416146,0.417291,0.001145,0.001145,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R046,JOB024,R046_CF_NAME,name,Priya Nair,0.468421,0.467425,-0.000996,0.000996,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R046,JOB024,R046_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.468421,0.467031,-0.00139,0.00139,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R046,JOB024,R046_CF_CITY,city,Chennai,0.468421,0.468614,0.000193,0.000193,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R046,JOB024,R046_CF_AGE,age,32,0.468421,0.468421,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R047,JOB002,R047_CF_NAME,name,Ananya Iyer,0.553994,0.549453,-0.004541,0.004541,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,True,Negative flip @ 0.55,True,False,True,False,False,False,False,False,False
R047,JOB002,R047_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.553994,0.550758,-0.003236,0.003236,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
