resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta
R024,JOB022,R024_CF_DEGREE,degree,BBA,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0
R024,JOB022,R024_CF_COURSE,course,Science,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0,1.0,0.4,0.557153,0.717088,0.48699,-0.001934
R024,JOB022,R024_CF_AGE,age,34,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0
R024,JOB022,R024_CF_EXPERIENCE,experience,120,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0,1.0,0.4,0.557153,0.726756,0.488924,0.0
R025,JOB006,R025_CF_NAME,name,Vikram Reddy,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0,1.0,0.5,0.650239,0.725043,0.517544,0.002387
R025,JOB006,R025_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0,1.0,0.5,0.650239,0.714213,0.515378,0.000221
R025,JOB006,R025_CF_CITY,city,Mumbai,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0,1.0,0.5,0.650239,0.71403,0.515342,0.000185
R025,JOB006,R025_CF_COURSE,course,Economics,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0,1.0,0.0,0.650239,0.713108,0.440157,-0.075
R025,JOB006,R025_CF_AGE,age,35,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0
R025,JOB006,R025_CF_EXPERIENCE,experience,108,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0,1.0,0.5,0.650239,0.713108,0.515157,0.0
R026,JOB015,R026_CF_NAME,name,Divya Rao,0.0,1.0,0.0,0.0,0.789543,0.421069,0.0,1.0,0.0,0.0,0.78545,0.420106,-0.000963
R026,JOB015,R026_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.0,1.0,0.0,0.0,0.789543,0.421069,0.0,1.0,0.0,0.0,0.787898,0.420682,-0.000387
R026,JOB015,R026_CF_CITY,city,Pune,0.0,1.0,0.0,0.0,0.789543,0.421069,0.0,1.0,0.0,0.0,0.786618,0.420381,-0.000688
R026,JOB015,R026_CF_AGE,age,39,0.0,1.0,0.0,0.0,0.789543,0.421069,0.0,1.0,0.0,0.0,0.787159,0.420508,-0.000561
R026,JOB015,R026_CF_EXPERIENCE,experience,144,0.0,1.0,0.0,0.0,0.789543,0.421069,0.0,1.0,0.0,0.0,0.787159,0.420508,-0.000561
R027,JOB005,R027_CF_NAME,name,Rohan Gupta,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.8,0.0,0.689703,0.538754,0.00135
R027,JOB005,R027_CF_COLLEGE,college,NIT Tiruchirappalli,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.8,0.0,0.68069,0.536633,-0.000771
R027,JOB005,R027_CF_CITY,city,Hyderabad,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.8,0.0,0.681753,0.536883,-0.000521
R027,JOB005,R027_CF_DEGREE,degree,MBA,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.9,0.0,0.695476,0.557759,0.020355
R027,JOB005,R027_CF_COURSE,course,Finance,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.8,0.0,0.691497,0.539176,0.001772
R027,JOB005,R027_CF_AGE,age,38,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.8,0.0,0.687894,0.538328,0.000924
R027,JOB005,R027_CF_EXPERIENCE,experience,108,0.0,1.0,0.8,0.0,0.683965,0.537404,0.0,1.0,0.8,0.0,0.685806,0.537837,0.000433
R028,JOB006,R028_CF_NAME,name,Ananya Iyer,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.9,0.0,0.652245,0.547587,0.004411
R028,JOB006,R028_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.9,0.0,0.632813,0.543015,-0.000161
R028,JOB006,R028_CF_CITY,city,Ahmedabad,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.9,0.0,0.633502,0.543177,1e-06
R028,JOB006,R028_CF_DEGREE,degree,M.E.,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.5,0.0,0.633497,0.472588,-0.070588
R028,JOB006,R028_CF_COURSE,course,Criminology,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.4,0.0,0.633219,0.454875,-0.088301
R028,JOB006,R028_CF_AGE,age,35,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0
R028,JOB006,R028_CF_EXPERIENCE,experience,76,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0,1.0,0.9,0.0,0.633497,0.543176,0.0
R029,JOB021,R029_CF_NAME,name,Ishita Chopra,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.8,0.0,0.815459,0.568343,0.002001
R029,JOB021,R029_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.8,0.0,0.822405,0.569978,0.003636
R029,JOB021,R029_CF_CITY,city,Kolkata,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.8,0.0,0.816529,0.568595,0.002253
R029,JOB021,R029_CF_DEGREE,degree,MCA,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.8,0.0,0.827162,0.571097,0.004755
R029,JOB021,R029_CF_COURSE,course,Computer Technology,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.4,0.0,0.824192,0.49981,-0.066532
R029,JOB021,R029_CF_AGE,age,35,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.8,0.0,0.831499,0.572117,0.005775
R029,JOB021,R029_CF_EXPERIENCE,experience,108,0.0,1.0,0.8,0.0,0.806953,0.566342,0.0,1.0,0.8,0.0,0.82594,0.570809,0.004467
R030,JOB009,R030_CF_NAME,name,Ishita Chopra,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.8,0.0,0.816705,0.656872,-0.000586
R030,JOB009,R030_CF_COLLEGE,college,BITS Pilani,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.8,0.0,0.812826,0.655959,-0.001499
R030,JOB009,R030_CF_CITY,city,Delhi,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.8,0.0,0.817588,0.657079,-0.000379
R030,JOB009,R030_CF_DEGREE,degree,BCA,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.4,0.0,0.819198,0.58687,-0.070588
R030,JOB009,R030_CF_COURSE,course,Hospitality Management,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.4,0.0,0.819611,0.586967,-0.070491
R030,JOB009,R030_CF_AGE,age,40,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.8,0.0,0.819198,0.657458,0.0
R030,JOB009,R030_CF_EXPERIENCE,experience,108,0.25,1.0,0.8,0.0,0.819198,0.657458,0.25,1.0,0.8,0.0,0.819153,0.657448,-1e-05
R031,JOB013,R031_CF_NAME,name,Arjun Sharma,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.5,0.0,0.682228,0.484054,0.002242
R031,JOB013,R031_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.5,0.0,0.669538,0.481068,-0.000744
R031,JOB013,R031_CF_CITY,city,Mumbai,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.5,0.0,0.673563,0.482015,0.000203
R031,JOB013,R031_CF_DEGREE,degree,M.Tech,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.5,0.0,0.700195,0.488281,0.006469
R031,JOB013,R031_CF_COURSE,course,Marketing,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.0,0.0,0.688392,0.397269,-0.084543
R031,JOB013,R031_CF_AGE,age,31,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.5,0.0,0.682012,0.484003,0.002191
R031,JOB013,R031_CF_EXPERIENCE,experience,60,0.0,1.0,0.5,0.0,0.672701,0.481812,0.0,1.0,0.5,0.0,0.694595,0.486964,0.005152
R032,JOB001,R032_CF_NAME,name,Neha Kapoor,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.5,0.0,0.681947,0.483987,-0.006181
R032,JOB001,R032_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.5,0.0,0.694767,0.487004,-0.003164
R032,JOB001,R032_CF_CITY,city,Mumbai,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.5,0.0,0.705161,0.48945,-0.000718
R032,JOB001,R032_CF_DEGREE,degree,M.Sc,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.5,0.0,0.723411,0.493744,0.003576
R032,JOB001,R032_CF_COURSE,course,Information Technology,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.0,0.0,0.694458,0.398696,-0.091472
R032,JOB001,R032_CF_AGE,age,40,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.5,0.0,0.71378,0.491478,0.00131
R032,JOB001,R032_CF_EXPERIENCE,experience,108,0.0,1.0,0.5,0.0,0.708216,0.490168,0.0,1.0,0.5,0.0,0.719546,0.492834,0.002666
R033,JOB023,R033_CF_NAME,name,Karan Mehta,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.4,0.0,0.751805,0.482778,-0.003351
R033,JOB023,R033_CF_COLLEGE,college,Indian Institute of Technology Madras,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.4,0.0,0.765548,0.486011,-0.000118
R033,JOB023,R033_CF_CITY,city,Pune,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.4,0.0,0.761087,0.484962,-0.001167
R033,JOB023,R033_CF_DEGREE,degree,B.A. LL.B.,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.0,0.0,0.756684,0.413337,-0.072792
R033,JOB023,R033_CF_COURSE,course,Management,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.4,0.0,0.764212,0.485697,-0.000432
R033,JOB023,R033_CF_AGE,age,38,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.4,0.0,0.76289,0.485386,-0.000743
R033,JOB023,R033_CF_EXPERIENCE,experience,84,0.0,1.0,0.4,0.0,0.766049,0.486129,0.0,1.0,0.4,0.0,0.764635,0.485797,-0.000332
R034,JOB016,R034_CF_NAME,name,Vikram Reddy,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.4,0.0,0.744178,0.480983,0.001071
R034,JOB016,R034_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.4,0.0,0.732523,0.478241,-0.001671
R034,JOB016,R034_CF_CITY,city,Hyderabad,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.4,0.0,0.74359,0.480845,0.000933
R034,JOB016,R034_CF_DEGREE,degree,LLM,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0
R034,JOB016,R034_CF_COURSE,course,Civil Engineering,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.0,0.0,0.739626,0.409324,-0.070588
R034,JOB016,R034_CF_AGE,age,35,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0
R034,JOB016,R034_CF_EXPERIENCE,experience,108,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0,1.0,0.4,0.0,0.739626,0.479912,0.0
R035,JOB020,R035_CF_NAME,name,Divya Rao,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.5,0.0,0.76912,0.504499,0.00172
R035,JOB020,R035_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.5,0.0,0.769833,0.504667,0.001888
R035,JOB020,R035_CF_CITY,city,Ahmedabad,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.5,0.0,0.759819,0.50231,-0.000469
R035,JOB020,R035_CF_DEGREE,degree,Diploma,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.0,0.0,0.762694,0.414752,-0.088027
R035,JOB020,R035_CF_COURSE,course,Computer Science,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0
R035,JOB020,R035_CF_AGE,age,43,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0
R035,JOB020,R035_CF_EXPERIENCE,experience,137,0.0,1.0,0.5,0.0,0.761812,0.502779,0.0,1.0,0.5,0.0,0.761876,0.502794,1.5e-05
R036,JOB012,R036_CF_NAME,name,Divya Rao,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.8,0.580161,0.70919,0.548862,-0.000878
R036,JOB012,R036_CF_COLLEGE,college,NIT Tiruchirappalli,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.8,0.580161,0.708446,0.548713,-0.001027
R036,JOB012,R036_CF_CITY,city,Kolkata,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.8,0.580161,0.713379,0.5497,-4e-05
R036,JOB012,R036_CF_DEGREE,degree,M.Com,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.4,0.580161,0.713579,0.48974,-0.06
R036,JOB012,R036_CF_COURSE,course,Electronics and Telecommunication,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.4,0.580161,0.704063,0.487837,-0.061903
R036,JOB012,R036_CF_AGE,age,27,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0
R036,JOB012,R036_CF_EXPERIENCE,experience,27,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0,1.0,0.8,0.580161,0.713579,0.54974,0.0
R037,JOB009,R037_CF_NAME,name,Priya Nair,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0,1.0,0.4,0.0,0.603471,0.447876,-0.001738
R037,JOB009,R037_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0,1.0,0.4,0.0,0.603898,0.447976,-0.001638
R037,JOB009,R037_CF_CITY,city,Bangalore,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0,1.0,0.4,0.0,0.613148,0.450152,0.000538
R037,JOB009,R037_CF_DEGREE,degree,B.Com,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0,1.0,0.0,0.0,0.604935,0.377632,-0.071982
R037,JOB009,R037_CF_AGE,age,33,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0
R037,JOB009,R037_CF_EXPERIENCE,experience,60,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0,1.0,0.4,0.0,0.61086,0.449614,0.0
R038,JOB018,R038_CF_NAME,name,Ananya Iyer,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0,1.0,0.0,0.0,0.730347,0.40714,0.001335
R038,JOB018,R038_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0,1.0,0.0,0.0,0.724527,0.405771,-3.4e-05
R038,JOB018,R038_CF_CITY,city,Delhi,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0,1.0,0.0,0.0,0.726113,0.406144,0.000339
R038,JOB018,R038_CF_AGE,age,32,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0
R038,JOB018,R038_CF_EXPERIENCE,experience,108,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0,1.0,0.0,0.0,0.724669,0.405805,0.0
R039,JOB014,R039_CF_NAME,name,Arjun Sharma,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.4,0.0,0.76169,0.485104,0.001051
R039,JOB014,R039_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.4,0.0,0.730444,0.477751,-0.006302
R039,JOB014,R039_CF_CITY,city,Chennai,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.4,0.0,0.759751,0.484647,0.000594
R039,JOB014,R039_CF_DEGREE,degree,B.Sc,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.0,0.0,0.765251,0.415353,-0.0687
R039,JOB014,R039_CF_COURSE,course,Hotel Management,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.4,0.0,0.756556,0.483895,-0.000158
R039,JOB014,R039_CF_AGE,age,36,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.4,0.0,0.755854,0.48373,-0.000323
R039,JOB014,R039_CF_EXPERIENCE,experience,84,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0,1.0,0.4,0.0,0.757223,0.484053,0.0
R040,JOB016,R040_CF_NAME,name,Arjun Sharma,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.8,0.0,0.803907,0.565625,-0.004434
R040,JOB016,R040_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.8,0.0,0.817981,0.568937,-0.001122
R040,JOB016,R040_CF_CITY,city,Pune,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.8,0.0,0.824571,0.570487,0.000428
R040,JOB016,R040_CF_DEGREE,degree,B.Sc,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.4,0.0,0.832794,0.501834,-0.068225
R040,JOB016,R040_CF_COURSE,course,Law,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.4,0.0,0.828341,0.500786,-0.069273
R040,JOB016,R040_CF_AGE,age,34,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.8,0.0,0.826251,0.570883,0.000824
R040,JOB016,R040_CF_EXPERIENCE,experience,63,0.0,1.0,0.8,0.0,0.82275,0.570059,0.0,1.0,0.8,0.0,0.833078,0.572489,0.00243
R041,JOB016,R041_CF_NAME,name,Aditya Verma,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.4,0.597278,0.752296,0.500051,9.5e-05
R041,JOB016,R041_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.4,0.597278,0.751901,0.499972,1.6e-05
R041,JOB016,R041_CF_CITY,city,Pune,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.4,0.597278,0.754606,0.500513,0.000557
R041,JOB016,R041_CF_DEGREE,degree,LLB,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0
R041,JOB016,R041_CF_COURSE,course,Business Administration,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.0,0.597278,0.755812,0.440754,-0.059202
R041,JOB016,R041_CF_AGE,age,35,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0
R041,JOB016,R041_CF_EXPERIENCE,experience,72,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0,1.0,0.4,0.597278,0.751822,0.499956,0.0
R042,JOB024,R042_CF_NAME,name,Karan Mehta,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0,1.0,0.4,0.0,0.686606,0.467437,-0.001404
R042,JOB024,R042_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0,1.0,0.4,0.0,0.693199,0.468988,0.000147
R042,JOB024,R042_CF_CITY,city,Ahmedabad,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0,1.0,0.4,0.0,0.688471,0.467875,-0.000966
R042,JOB024,R042_CF_DEGREE,degree,B.A,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0,1.0,0.0,0.0,0.692576,0.398253,-0.070588
R042,JOB024,R042_CF_AGE,age,33,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0
R042,JOB024,R042_CF_EXPERIENCE,experience,72,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0,1.0,0.4,0.0,0.692576,0.468841,0.0
R043,JOB025,R043_CF_NAME,name,Vikram Reddy,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.8,0.0,0.776542,0.629775,0.001593
R043,JOB025,R043_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.8,0.0,0.771993,0.628704,0.000522
R043,JOB025,R043_CF_CITY,city,Bangalore,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.8,0.0,0.768067,0.62778,-0.000402
R043,JOB025,R043_CF_DEGREE,degree,Bachelor,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.4,0.0,0.769773,0.557594,-0.070588
R043,JOB025,R043_CF_COURSE,course,Operations Management,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.4,0.0,0.770047,0.557658,-0.070524
R043,JOB025,R043_CF_AGE,age,29,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.8,0.0,0.773381,0.629031,0.000849
R043,JOB025,R043_CF_EXPERIENCE,experience,36,0.2,1.0,0.8,0.0,0.769773,0.628182,0.2,1.0,0.8,0.0,0.774521,0.629299,0.001117
R044,JOB002,R044_CF_NAME,name,Divya Rao,0.0,0.8,0.0,0.0,0.652933,0.341867,0.0,0.8,0.0,0.0,0.650843,0.341375,-0.000492
R044,JOB002,R044_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.0,0.8,0.0,0.0,0.652933,0.341867,0.0,0.8,0.0,0.0,0.650871,0.341381,-0.000486
R044,JOB002,R044_CF_CITY,city,Bangalore,0.0,0.8,0.0,0.0,0.652933,0.341867,0.0,0.8,0.0,0.0,0.653607,0.342025,0.000158
R044,JOB002,R044_CF_AGE,age,30,0.0,0.8,0.0,0.0,0.652933,0.341867,0.0,0.8,0.0,0.0,0.652933,0.341867,0.0
R044,JOB002,R044_CF_EXPERIENCE,experience,22,0.0,0.8,0.0,0.0,0.652933,0.341867,0.0,1.0,0.0,0.0,0.650852,0.388436,0.046569
R045,JOB021,R045_CF_NAME,name,Divya Rao,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.773241,0.417233,0.001087
R045,JOB021,R045_CF_COLLEGE,college,NIT Tiruchirappalli,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.760948,0.414341,-0.001805
R045,JOB021,R045_CF_CITY,city,Mumbai,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.771452,0.416812,0.000666
R045,JOB021,R045_CF_DEGREE,degree,MBA,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.787737,0.420644,0.004498
R045,JOB021,R045_CF_COURSE,course,Electrical and Electronics Engineering,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.774513,0.417532,0.001386
R045,JOB021,R045_CF_AGE,age,27,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.773487,0.417291,0.001145
R045,JOB021,R045_CF_EXPERIENCE,experience,36,0.0,1.0,0.0,0.0,0.768619,0.416146,0.0,1.0,0.0,0.0,0.781818,0.419251,0.003105
R046,JOB024,R046_CF_NAME,name,Priya Nair,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0,1.0,0.4,0.0,0.686556,0.467425,-0.000996
R046,JOB024,R046_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0,1.0,0.4,0.0,0.68488,0.467031,-0.00139
R046,JOB024,R046_CF_CITY,city,Chennai,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0,1.0,0.4,0.0,0.69161,0.468614,0.000193
R046,JOB024,R046_CF_DEGREE,degree,MCA,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0
R046,JOB024,R046_CF_AGE,age,32,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0
R046,JOB024,R046_CF_EXPERIENCE,experience,72,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0,1.0,0.4,0.0,0.690787,0.468421,0.0
R047,JOB002,R047_CF_NAME,name,Ananya Iyer,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.8,0.0,0.735175,0.549453,-0.004541
R047,JOB002,R047_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.8,0.0,0.740722,0.550758,-0.003236
R047,JOB002,R047_CF_CITY,city,Chennai,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.8,0.0,0.742317,0.551133,-0.002861
R047,JOB002,R047_CF_DEGREE,degree,BCA,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.4,0.0,0.746589,0.48155,-0.072444
R047,JOB002,R047_CF_COURSE,course,Commerce and Law,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.4,0.0,0.748626,0.48203,-0.071964
R047,JOB002,R047_CF_AGE,age,34,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.8,0.0,0.752319,0.553487,-0.000507
R047,JOB002,R047_CF_EXPERIENCE,experience,108,0.0,1.0,0.8,0.0,0.754476,0.553994,0.0,1.0,0.8,0.0,0.749242,0.552763,-0.001231
R048,JOB001,R048_CF_NAME,name,Ishita Chopra,0.0,1.0,0.4,0.0,0.670542,0.463657,0.0,1.0,0.4,0.0,0.655687,0.460162,-0.003495
R048,JOB001,R048_CF_COLLEGE,college,BITS Pilani,0.0,1.0,0.4,0.0,0.670542,0.463657,0.0,1.0,0.4,0.0,0.658792,0.460892,-0.002765
R048,JOB001,R048_CF_CITY,city,Pune,0.0,1.0,0.4,0.0,0.670542,0.463657,0.0,1.0,0.4,0.0,0.682887,0.466562,0.002905
R048,JOB001,R048_CF_DEGREE,degree,M.Tech,0.0,1.0,0.4,0.0,0.670542,0.463657,0.0,1.0,0.4,0.0,0.701871,0.471028,0.007371
R048,JOB001,R048_CF_COURSE,course,Electronics,0.0,1.0,0.4,0.0,0.670542,0.463657,0.0,1.0,0.0,0.0,0.689986,0.397644,-0.066013
R048,JOB001,R048_CF_AGE,age,35,0.0,1.0,0.4,0.0,0.670542,0.463657,0.0,1.0,0.4,0.0,0.689832,0.468196,0.004539
