resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score
R055,JOB019,R055_CF_AGE,age,51,0.393524,0.392995
R055,JOB019,R055_CF_EXPERIENCE,experience,216,0.393524,0.392995
R056,JOB016,R056_CF_NAME,name,Ananya Iyer,0.487212,0.488605
R056,JOB016,R056_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.487212,0.486458
R056,JOB016,R056_CF_CITY,city,Ahmedabad,0.487212,0.480328
R056,JOB016,R056_CF_DEGREE,degree,B.Sc,0.487212,0.422324
R056,JOB016,R056_CF_COURSE,course,Finance,0.487212,0.48839
R056,JOB016,R056_CF_AGE,age,34,0.487212,0.491443
R056,JOB016,R056_CF_EXPERIENCE,experience,63,0.487212,0.491622
R057,JOB018,R057_CF_NAME,name,Ishita Chopra,0.402871,0.405446
R057,JOB018,R057_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.402871,0.404511
R057,JOB018,R057_CF_CITY,city,Kolkata,0.402871,0.405082
R057,JOB018,R057_CF_AGE,age,34,0.402871,0.402871
R057,JOB018,R057_CF_EXPERIENCE,experience,108,0.402871,0.402871
R058,JOB003,R058_CF_NAME,name,Aditya Verma,0.556431,0.553263
R058,JOB003,R058_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.556431,0.559902
R058,JOB003,R058_CF_CITY,city,Bangalore,0.556431,0.557865
R058,JOB003,R058_CF_DEGREE,degree,BBA,0.556431,0.472812
R058,JOB003,R058_CF_COURSE,course,Computer Technology,0.556431,0.489888
R058,JOB003,R058_CF_AGE,age,37,0.556431,0.56065
R058,JOB003,R058_CF_EXPERIENCE,experience,120,0.556431,0.559542
R059,JOB011,R059_CF_NAME,name,Neha Kapoor,0.511329,0.511405
R059,JOB011,R059_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.511329,0.507655
R059,JOB011,R059_CF_CITY,city,Delhi,0.511329,0.511023
R059,JOB011,R059_CF_DEGREE,degree,BBA,0.511329,0.512408
R059,JOB011,R059_CF_COURSE,course,Hospitality Management,0.511329,0.509595
R059,JOB011,R059_CF_AGE,age,32,0.511329,0.511382
R059,JOB011,R059_CF_EXPERIENCE,experience,48,0.511329,0.511329
R060,JOB003,R060_CF_NAME,name,Karan Mehta,0.422215,0.421671
R060,JOB003,R060_CF_COLLEGE,college,Indian Institute of Technology Madras,0.422215,0.420217
R060,JOB003,R060_CF_CITY,city,Mumbai,0.422215,0.422555
R060,JOB003,R060_CF_AGE,age,30,0.422215,0.422215
R060,JOB003,R060_CF_EXPERIENCE,experience,36,0.422215,0.422215
R061,JOB011,R061_CF_NAME,name,Vikram Reddy,0.557598,0.557832
R061,JOB011,R061_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.557598,0.557255
R061,JOB011,R061_CF_CITY,city,Pune,0.557598,0.557723
R061,JOB011,R061_CF_DEGREE,degree,Bachelor,0.557598,0.558818
R061,JOB011,R061_CF_COURSE,course,Information Technology,0.557598,0.557598
R061,JOB011,R061_CF_AGE,age,35,0.557598,0.557598
R061,JOB011,R061_CF_EXPERIENCE,experience,108,0.557598,0.557598
R062,JOB003,R062_CF_NAME,name,Divya Rao,0.487348,0.487378
R062,JOB003,R062_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.487348,0.485913
R062,JOB003,R062_CF_CITY,city,Hyderabad,0.487348,0.487247
R062,JOB003,R062_CF_DEGREE,degree,M.E.,0.487348,0.487348
R062,JOB003,R062_CF_COURSE,course,Management,0.487348,0.415615
R062,JOB003,R062_CF_AGE,age,40,0.487348,0.487348
R062,JOB003,R062_CF_EXPERIENCE,experience,121,0.487348,0.487348
R063,JOB002,R063_CF_NAME,name,Rohan Gupta,0.390427,0.391694
R063,JOB002,R063_CF_COLLEGE,college,NIT Tiruchirappalli,0.390427,0.393222
R063,JOB002,R063_CF_CITY,city,Ahmedabad,0.390427,0.390109
R063,JOB002,R063_CF_DEGREE,degree,MCA,0.390427,0.391906
R063,JOB002,R063_CF_COURSE,course,Computer Science,0.390427,0.391888
R063,JOB002,R063_CF_AGE,age,34,0.390427,0.390427
R063,JOB002,R063_CF_EXPERIENCE,experience,78,0.390427,0.390427
R064,JOB013,R064_CF_NAME,name,Ananya Iyer,0.523357,0.521567
R064,JOB013,R064_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.523357,0.52354
R064,JOB013,R064_CF_CITY,city,Kolkata,0.523357,0.519999
R064,JOB013,R064_CF_DEGREE,degree,BCA,0.523357,0.524283
R064,JOB013,R064_CF_COURSE,course,Electronics and Telecommunication,0.523357,0.522547
R064,JOB013,R064_CF_AGE,age,29,0.523357,0.523197
R064,JOB013,R064_CF_EXPERIENCE,experience,60,0.523357,0.52388
R065,JOB025,R065_CF_NAME,name,Ananya Iyer,0.546362,0.544971
R065,JOB025,R065_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.546362,0.547357
R065,JOB025,R065_CF_CITY,city,Bangalore,0.546362,0.546873
R065,JOB025,R065_CF_DEGREE,degree,M.Tech,0.546362,0.551285
R065,JOB025,R065_CF_COURSE,course,Mechanical Engineering,0.546362,0.478246
R065,JOB025,R065_CF_AGE,age,35,0.546362,0.54943
R065,JOB025,R065_CF_EXPERIENCE,experience,82,0.546362,0.548963
R066,JOB019,R066_CF_NAME,name,Ishita Chopra,0.463453,0.466524
R066,JOB019,R066_CF_COLLEGE,college,BITS Pilani,0.463453,0.466934
R066,JOB019,R066_CF_CITY,city,Delhi,0.463453,0.464131
R066,JOB019,R066_CF_DEGREE,degree,M.Sc,0.463453,0.392865
R066,JOB019,R066_CF_COURSE,course,Mechanical Engineering,0.463453,0.464132
R066,JOB019,R066_CF_AGE,age,52,0.463453,0.463453
R066,JOB019,R066_CF_EXPERIENCE,experience,216,0.463453,0.463453
R067,JOB017,R067_CF_NAME,name,Aditya Verma,0.506487,0.4992
R067,JOB017,R067_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.506487,0.504873
R067,JOB017,R067_CF_CITY,city,Mumbai,0.506487,0.503102
R067,JOB017,R067_CF_DEGREE,degree,B.A. LL.B.,0.506487,0.505929
R067,JOB017,R067_CF_COURSE,course,Electronics & Communication,0.506487,0.402823
R067,JOB017,R067_CF_AGE,age,38,0.506487,0.507328
R067,JOB017,R067_CF_EXPERIENCE,experience,132,0.506487,0.50611
R068,JOB004,R068_CF_NAME,name,Neha Kapoor,0.467175,0.466959
R068,JOB004,R068_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.467175,0.465317
R068,JOB004,R068_CF_CITY,city,Pune,0.467175,0.466189
R068,JOB004,R068_CF_DEGREE,degree,LLM,0.467175,0.407175
R068,JOB004,R068_CF_COURSE,course,Electronics & Communication,0.467175,0.465618
R068,JOB004,R068_CF_AGE,age,35,0.467175,0.467175
R068,JOB004,R068_CF_EXPERIENCE,experience,60,0.467175,0.467175
R069,JOB022,R069_CF_NAME,name,Neha Kapoor,0.509627,0.508739
R069,JOB022,R069_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.509627,0.509557
R069,JOB022,R069_CF_CITY,city,Hyderabad,0.509627,0.50984
R069,JOB022,R069_CF_DEGREE,degree,Diploma,0.509627,0.439039
R069,JOB022,R069_CF_COURSE,course,Hotel Management,0.509627,0.508503
R069,JOB022,R069_CF_AGE,age,38,0.509627,0.509627
R069,JOB022,R069_CF_EXPERIENCE,experience,120,0.509627,0.509627
R070,JOB018,R070_CF_NAME,name,Vikram Reddy,0.545282,0.544117
R070,JOB018,R070_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.545282,0.541311
R070,JOB018,R070_CF_CITY,city,Ahmedabad,0.545282,0.542557
R070,JOB018,R070_CF_DEGREE,degree,M.Com,0.545282,0.474694
R070,JOB018,R070_CF_COURSE,course,Business Administration,0.545282,0.475026
R070,JOB018,R070_CF_AGE,age,37,0.545282,0.545282
R070,JOB018,R070_CF_EXPERIENCE,experience,109,0.545282,0.545278
R071,JOB023,R071_CF_NAME,name,Divya Rao,0.42003,0.418835
R071,JOB023,R071_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.42003,0.419193
R071,JOB023,R071_CF_CITY,city,Kolkata,0.42003,0.419592
R071,JOB023,R071_CF_AGE,age,36,0.42003,0.421764
R071,JOB023,R071_CF_EXPERIENCE,experience,48,0.42003,0.420559
R072,JOB021,R072_CF_NAME,name,Rohan Gupta,0.560181,0.566032
R072,JOB021,R072_CF_COLLEGE,college,NIT Tiruchirappalli,0.560181,0.56025
R072,JOB021,R072_CF_CITY,city,Bangalore,0.560181,0.562815
R072,JOB021,R072_CF_DEGREE,degree,B.Tech,0.560181,0.5845
R072,JOB021,R072_CF_COURSE,course,Operations Management,0.560181,0.49203
R072,JOB021,R072_CF_AGE,age,40,0.560181,0.566585
R072,JOB021,R072_CF_EXPERIENCE,experience,108,0.560181,0.565473
R073,JOB014,R073_CF_NAME,name,Priya Nair,0.428557,0.429701
R073,JOB014,R073_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.428557,0.429333
R073,JOB014,R073_CF_CITY,city,Delhi,0.428557,0.428387
R073,JOB014,R073_CF_AGE,age,32,0.428557,0.428201
R073,JOB014,R073_CF_EXPERIENCE,experience,61,0.428557,0.427903
R074,JOB017,R074_CF_NAME,name,Ananya Iyer,0.524685,0.525906
R074,JOB017,R074_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.524685,0.52461
R074,JOB017,R074_CF_CITY,city,Chennai,0.524685,0.52427
R074,JOB017,R074_CF_DEGREE,degree,LLB,0.524685,0.454097
R074,JOB017,R074_CF_COURSE,course,Computer Engineering,0.524685,0.431188
R074,JOB017,R074_CF_AGE,age,31,0.524685,0.524685
R074,JOB017,R074_CF_EXPERIENCE,experience,22,0.524685,0.571485
R075,JOB019,R075_CF_NAME,name,Ishita Chopra,0.402031,0.40305
R075,JOB019,R075_CF_COLLEGE,college,BITS Pilani,0.402031,0.40594
R075,JOB019,R075_CF_CITY,city,Pune,0.402031,0.403628
R075,JOB019,R075_CF_AGE,age,40,0.402031,0.40612
R075,JOB019,R075_CF_EXPERIENCE,experience,216,0.402031,0.404857
R076,JOB019,R076_CF_NAME,name,Aditya Verma,0.389681,0.390834
R076,JOB019,R076_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.389681,0.390461
R076,JOB019,R076_CF_CITY,city,Hyderabad,0.389681,0.390375
R076,JOB019,R076_CF_DEGREE,degree,BBA,0.389681,0.461119
R076,JOB019,R076_CF_COURSE,course,Fine Arts / Painting,0.389681,0.389681
R076,JOB019,R076_CF_AGE,age,51,0.389681,0.389681
R076,JOB019,R076_CF_EXPERIENCE,experience,216,0.389681,0.389681
R077,JOB002,R077_CF_NAME,name,Neha Kapoor,0.476572,0.471024
R077,JOB002,R077_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.476572,0.474783
R077,JOB002,R077_CF_CITY,city,Ahmedabad,0.476572,0.473018
R077,JOB002,R077_CF_DEGREE,degree,Bachelor,0.476572,0.478706
R077,JOB002,R077_CF_COURSE,course,Commerce and Law,0.476572,0.474489
R077,JOB002,R077_CF_AGE,age,44,0.476572,0.479127
R077,JOB002,R077_CF_EXPERIENCE,experience,132,0.476572,0.479139
R078,JOB018,R078_CF_NAME,name,Karan Mehta,0.541346,0.544472
R078,JOB018,R078_CF_COLLEGE,college,Indian Institute of Technology Madras,0.541346,0.542367
R078,JOB018,R078_CF_CITY,city,Kolkata,0.541346,0.541584
R078,JOB018,R078_CF_DEGREE,degree,MBA,0.541346,0.470758
R078,JOB018,R078_CF_COURSE,course,Computer Applications,0.541346,0.47085
R078,JOB018,R078_CF_AGE,age,37,0.541346,0.541346
R078,JOB018,R078_CF_EXPERIENCE,experience,109,0.541346,0.541344
R079,JOB003,R079_CF_NAME,name,Vikram Reddy,0.486572,0.487025
R079,JOB003,R079_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.486572,0.489181
R079,JOB003,R079_CF_CITY,city,Bangalore,0.486572,0.487893
R079,JOB003,R079_CF_DEGREE,degree,M.E.,0.486572,0.486572
R079,JOB003,R079_CF_COURSE,course,Sociology,0.486572,0.416488
R079,JOB003,R079_CF_AGE,age,40,0.486572,0.486572
R079,JOB003,R079_CF_EXPERIENCE,experience,121,0.486572,0.486572
R080,JOB012,R080_CF_NAME,name,Divya Rao,0.555116,0.553948
R080,JOB012,R080_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.555116,0.554582
R080,JOB012,R080_CF_CITY,city,Delhi,0.555116,0.555843
R080,JOB012,R080_CF_DEGREE,degree,MCA,0.555116,0.484312
R080,JOB012,R080_CF_COURSE,course,Sociology,0.555116,0.466881
R080,JOB012,R080_CF_AGE,age,26,0.555116,0.555116
R080,JOB012,R080_CF_EXPERIENCE,experience,27,0.555116,0.555116
R081,JOB007,R081_CF_NAME,name,Divya Rao,0.589958,0.591286
R081,JOB007,R081_CF_COLLEGE,college,NIT Tiruchirappalli,0.589958,0.591697
R081,JOB007,R081_CF_CITY,city,Chennai,0.589958,0.591904
R081,JOB007,R081_CF_DEGREE,degree,BCA,0.589958,0.506452
R081,JOB007,R081_CF_COURSE,course,Electrical Engineering,0.589958,0.4983
R081,JOB007,R081_CF_AGE,age,33,0.589958,0.594741
R081,JOB007,R081_CF_EXPERIENCE,experience,48,0.589958,0.595404
R082,JOB016,R082_CF_NAME,name,Priya Nair,0.485126,0.482651
R082,JOB016,R082_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.485126,0.483335
R082,JOB016,R082_CF_CITY,city,Chennai,0.485126,0.489594
R082,JOB016,R082_CF_DEGREE,degree,M.Tech,0.485126,0.490077
R082,JOB016,R082_CF_COURSE,course,Science,0.485126,0.561062
R082,JOB016,R082_CF_AGE,age,33,0.485126,0.489725
R082,JOB016,R082_CF_EXPERIENCE,experience,63,0.485126,0.489918
R083,JOB017,R083_CF_NAME,name,Ananya Iyer,0.559715,0.556243
R083,JOB017,R083_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.559715,0.563963
R083,JOB017,R083_CF_CITY,city,Pune,0.559715,0.559633
R083,JOB017,R083_CF_DEGREE,degree,M.Sc,0.559715,0.492911
R083,JOB017,R083_CF_COURSE,course,Economics,0.559715,0.458614
R083,JOB017,R083_CF_AGE,age,32,0.559715,0.562187
R083,JOB017,R083_CF_EXPERIENCE,experience,24,0.559715,0.562286
R084,JOB004,R084_CF_NAME,name,Ishita Chopra,0.48113,0.479744
R084,JOB004,R084_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.48113,0.478865
R084,JOB004,R084_CF_CITY,city,Ahmedabad,0.48113,0.48055
R084,JOB004,R084_CF_DEGREE,degree,B.A. LL.B.,0.48113,0.411963
R084,JOB004,R084_CF_COURSE,course,Biotechnology,0.48113,0.479987
R084,JOB004,R084_CF_AGE,age,33,0.48113,0.48113
R084,JOB004,R084_CF_EXPERIENCE,experience,60,0.48113,0.48113
R085,JOB004,R085_CF_NAME,name,Aditya Verma,0.466289,0.465386
R085,JOB004,R085_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.466289,0.466974
R085,JOB004,R085_CF_CITY,city,Kolkata,0.466289,0.466249
R085,JOB004,R085_CF_DEGREE,degree,LLM,0.466289,0.406289
R085,JOB004,R085_CF_COURSE,course,Finance,0.466289,0.466504
R085,JOB004,R085_CF_AGE,age,31,0.466289,0.466289
R085,JOB004,R085_CF_EXPERIENCE,experience,60,0.466289,0.466289
R086,JOB005,R086_CF_NAME,name,Aditya Verma,0.492528,0.48699
R086,JOB005,R086_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.492528,0.492582
R086,JOB005,R086_CF_CITY,city,Bangalore,0.492528,0.496241
R086,JOB005,R086_CF_DEGREE,degree,Diploma,0.492528,0.491014
R086,JOB005,R086_CF_COURSE,course,Criminology,0.492528,0.490596
R086,JOB005,R086_CF_AGE,age,30,0.492528,0.492528
R086,JOB005,R086_CF_EXPERIENCE,experience,60,0.492528,0.492528
R087,JOB014,R087_CF_NAME,name,Karan Mehta,0.550469,0.551502
R087,JOB014,R087_CF_COLLEGE,college,Indian Institute of Technology Madras,0.550469,0.548571
R087,JOB014,R087_CF_CITY,city,Mumbai,0.550469,0.550258
R087,JOB014,R087_CF_AGE,age,38,0.550469,0.550469
R087,JOB014,R087_CF_EXPERIENCE,experience,108,0.550469,0.550469
R088,JOB025,R088_CF_NAME,name,Vikram Reddy,0.529057,0.529047
R088,JOB025,R088_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.529057,0.531327
R088,JOB025,R088_CF_CITY,city,Chennai,0.529057,0.529421
R088,JOB025,R088_CF_DEGREE,degree,B.Com,0.529057,0.458469
R088,JOB025,R088_CF_COURSE,course,Hospitality Management,0.529057,0.458469
R088,JOB025,R088_CF_AGE,age,35,0.529057,0.529057
R088,JOB025,R088_CF_EXPERIENCE,experience,88,0.529057,0.529057
R089,JOB004,R089_CF_NAME,name,Vikram Reddy,0.468624,0.467853
R089,JOB004,R089_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.468624,0.466487
R089,JOB004,R089_CF_CITY,city,Pune,0.468624,0.467726
R089,JOB004,R089_CF_DEGREE,degree,B.Tech,0.468624,0.483624
R089,JOB004,R089_CF_COURSE,course,Marketing,0.468624,0.468318
R089,JOB004,R089_CF_AGE,age,31,0.468624,0.468624
R089,JOB004,R089_CF_EXPERIENCE,experience,60,0.468624,0.468624
R090,JOB015,R090_CF_NAME,name,Rohan Gupta,0.477432,0.475671
R090,JOB015,R090_CF_COLLEGE,college,NIT Tiruchirappalli,0.477432,0.47789
R090,JOB015,R090_CF_CITY,city,Hyderabad,0.477432,0.477986
R090,JOB015,R090_CF_DEGREE,degree,B.Sc,0.477432,0.475937
R090,JOB015,R090_CF_COURSE,course,Information Technology,0.477432,0.479182
R090,JOB015,R090_CF_AGE,age,39,0.477432,0.477432
R090,JOB015,R090_CF_EXPERIENCE,experience,144,0.477432,0.477432
R091,JOB001,R091_CF_NAME,name,Priya Nair,0.462299,0.460331
R091,JOB001,R091_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.462299,0.463618
R091,JOB001,R091_CF_CITY,city,Ahmedabad,0.462299,0.458114
R091,JOB001,R091_CF_DEGREE,degree,B.Sc,0.462299,0.471078
R091,JOB001,R091_CF_COURSE,course,Management,0.462299,0.396885
R091,JOB001,R091_CF_AGE,age,33,0.462299,0.465425
R091,JOB001,R091_CF_EXPERIENCE,experience,63,0.462299,0.467909
R092,JOB018,R092_CF_NAME,name,Ananya Iyer,0.550325,0.550475
R092,JOB018,R092_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.550325,0.549911
R092,JOB018,R092_CF_CITY,city,Kolkata,0.550325,0.550699
R092,JOB018,R092_CF_DEGREE,degree,LLB,0.550325,0.550325
R092,JOB018,R092_CF_COURSE,course,Civil Engineering,0.550325,0.479737
R092,JOB018,R092_CF_AGE,age,37,0.550325,0.550325
R092,JOB018,R092_CF_EXPERIENCE,experience,60,0.550325,0.550344
R093,JOB003,R093_CF_NAME,name,Arjun Sharma,0.487099,0.487911
R093,JOB003,R093_CF_COLLEGE,college,BITS Pilani,0.487099,0.486967
R093,JOB003,R093_CF_CITY,city,Bangalore,0.487099,0.487546
R093,JOB003,R093_CF_DEGREE,degree,B.A,0.487099,0.487099
R093,JOB003,R093_CF_COURSE,course,Electronics and Telecommunication,0.487099,0.416727
R093,JOB003,R093_CF_AGE,age,39,0.487099,0.487099
R093,JOB003,R093_CF_EXPERIENCE,experience,121,0.487099,0.487099
R094,JOB025,R094_CF_NAME,name,Arjun Sharma,0.531708,0.531711
R094,JOB025,R094_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.531708,0.531144
R094,JOB025,R094_CF_CITY,city,Delhi,0.531708,0.531311
R094,JOB025,R094_CF_DEGREE,degree,Bachelor,0.531708,0.46112
R094,JOB025,R094_CF_COURSE,course,Mechanical Engineering,0.531708,0.46112
R094,JOB025,R094_CF_AGE,age,34,0.531708,0.531708
R094,JOB025,R094_CF_EXPERIENCE,experience,88,0.531708,0.531708
R095,JOB013,R095_CF_NAME,name,Neha Kapoor,0.406375,0.406056
R095,JOB013,R095_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.406375,0.402105
R095,JOB013,R095_CF_CITY,city,Mumbai,0.406375,0.41006
R095,JOB013,R095_CF_DEGREE,degree,MBA,0.406375,0.504184
R095,JOB013,R095_CF_COURSE,course,Mechanical Engineering,0.406375,0.40381
R095,JOB013,R095_CF_AGE,age,35,0.406375,0.413484
R095,JOB013,R095_CF_EXPERIENCE,experience,108,0.406375,0.412382
R096,JOB024,R096_CF_NAME,name,Neha Kapoor,0.474675,0.463798
R096,JOB024,R096_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.474675,0.472943
R096,JOB024,R096_CF_CITY,city,Chennai,0.474675,0.476602
R096,JOB024,R096_CF_DEGREE,degree,M.E.,0.474675,0.408594
R096,JOB024,R096_CF_COURSE,course,Commerce,0.474675,0.477578
R096,JOB024,R096_CF_AGE,age,34,0.474675,0.476425
R096,JOB024,R096_CF_EXPERIENCE,experience,108,0.474675,0.476884
R097,JOB008,R097_CF_NAME,name,Vikram Reddy,0.41631,0.41634
R097,JOB008,R097_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.41631,0.416238
R097,JOB008,R097_CF_CITY,city,Hyderabad,0.41631,0.416444
R097,JOB008,R097_CF_AGE,age,34,0.41631,0.41631
R097,JOB008,R097_CF_EXPERIENCE,experience,75,0.41631,0.41631
R098,JOB007,R098_CF_NAME,name,Vikram Reddy,0.507554,0.504249
R098,JOB007,R098_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.507554,0.505819
R098,JOB007,R098_CF_CITY,city,Ahmedabad,0.507554,0.507514
R098,JOB007,R098_CF_DEGREE,degree,BCA,0.507554,0.420013
R098,JOB007,R098_CF_COURSE,course,Hotel Management,0.507554,0.506157
R098,JOB007,R098_CF_AGE,age,31,0.507554,0.507554
R098,JOB007,R098_CF_EXPERIENCE,experience,36,0.507554,0.507554
R099,JOB002,R099_CF_NAME,name,Rohan Gupta,0.390493,0.39041
R099,JOB002,R099_CF_COLLEGE,college,NIT Tiruchirappalli,0.390493,0.392856
R099,JOB002,R099_CF_CITY,city,Kolkata,0.390493,0.391626
R099,JOB002,R099_CF_DEGREE,degree,M.Tech,0.390493,0.389903
R099,JOB002,R099_CF_COURSE,course,Business Administration,0.390493,0.390622
R099,JOB002,R099_CF_AGE,age,36,0.390493,0.390493
R099,JOB002,R099_CF_EXPERIENCE,experience,78,0.390493,0.390493
R100,JOB021,R100_CF_NAME,name,Priya Nair,0.494523,0.493564
R100,JOB021,R100_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.494523,0.494022
R100,JOB021,R100_CF_CITY,city,Delhi,0.494523,0.494193
R100,JOB021,R100_CF_DEGREE,degree,M.Sc,0.494523,0.434523
R100,JOB021,R100_CF_AGE,age,32,0.494523,0.494523
R100,JOB021,R100_CF_EXPERIENCE,experience,60,0.494523,0.494523
R101,JOB007,R101_CF_NAME,name,Ananya Iyer,0.426162,0.428774
R101,JOB007,R101_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.426162,0.427101
R101,JOB007,R101_CF_CITY,city,Delhi,0.426162,0.424263
R101,JOB007,R101_CF_DEGREE,degree,B.A. LL.B.,0.426162,0.434322
R101,JOB007,R101_CF_COURSE,course,Human Resources,0.426162,0.337122
R101,JOB007,R101_CF_AGE,age,27,0.426162,0.429091
R101,JOB007,R101_CF_EXPERIENCE,experience,29,0.426162,0.499898
R102,JOB025,R102_CF_NAME,name,Ishita Chopra,0.628376,0.629686
R102,JOB025,R102_CF_COLLEGE,college,BITS Pilani,0.628376,0.625065
R102,JOB025,R102_CF_CITY,city,Chennai,0.628376,0.627997
R102,JOB025,R102_CF_DEGREE,degree,LLM,0.628376,0.557788
R102,JOB025,R102_CF_COURSE,course,Electrical and Electronics Engineering,0.628376,0.55553
R102,JOB025,R102_CF_AGE,age,28,0.628376,0.628376
R102,JOB025,R102_CF_EXPERIENCE,experience,36,0.628376,0.629245
R103,JOB018,R103_CF_NAME,name,Arjun Sharma,0.543307,0.545947
R103,JOB018,R103_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.543307,0.541582
R103,JOB018,R103_CF_CITY,city,Pune,0.543307,0.543191
R103,JOB018,R103_CF_DEGREE,degree,Diploma,0.543307,0.472719
R103,JOB018,R103_CF_COURSE,course,Computer Engineering,0.543307,0.473693
R103,JOB018,R103_CF_AGE,age,37,0.543307,0.543307
R103,JOB018,R103_CF_EXPERIENCE,experience,109,0.543307,0.54338
R104,JOB020,R104_CF_NAME,name,Neha Kapoor,0.413582,0.406218
R104,JOB020,R104_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.413582,0.405788
R104,JOB020,R104_CF_CITY,city,Hyderabad,0.413582,0.407706
R104,JOB020,R104_CF_AGE,age,38,0.413582,0.410035
R104,JOB020,R104_CF_EXPERIENCE,experience,108,0.413582,0.411192
R105,JOB012,R105_CF_NAME,name,Karan Mehta,0.555538,0.556776
R105,JOB012,R105_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.555538,0.554746
R105,JOB012,R105_CF_CITY,city,Ahmedabad,0.555538,0.555068
R105,JOB012,R105_CF_DEGREE,degree,B.Com,0.555538,0.484886
R105,JOB012,R105_CF_COURSE,course,Fine Arts / Painting,0.555538,0.467303
R105,JOB012,R105_CF_AGE,age,29,0.555538,0.555538
R105,JOB012,R105_CF_EXPERIENCE,experience,27,0.555538,0.555538
